"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2015",6.48735333048517,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2016",6.4079913791247,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2017",7.26441593464928,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2018",7.43611511742565,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2019",7.43955698794546,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2020",7.47689948111396,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2021",7.50302646962998,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2022",7.52483463525024,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2023",7.56197789944738,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2024",7.59631628889202,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2025",7.62787280790535,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2026",7.66583415439292,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2027",7.70434669886235,
"JPN","MEATCONSUMP","BEEF","KG_CAP","A","2028",7.74225672514447,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1990",12.9784108395209,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1991",13.002172220691,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1992",13.005145976466,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1993",12.899627428688,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1994",12.9750705399727,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1995",13.0283178156024,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1996",13.676405161834,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1997",12.6920447631932,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1998",12.5848212093381,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1999",12.8633678862982,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2000",13.3320061265308,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2001",13.6578936731429,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2002",14.3339208275487,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2003",14.1116695093092,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2004",15.0510894482288,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2005",14.9500274608336,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2006",13.9941424864704,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2007",14.2601669872619,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2008",14.5071319427002,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2009",14.1576809427707,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2010",14.3471463250148,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2011",14.5969437925106,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2012",14.5149554810215,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2013",14.4895206254923,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2014",14.6787330145358,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2015",14.9610537599976,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2016",15.378770392643,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2017",15.8335458010761,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2018",16.1688310472783,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2019",16.1523276505959,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2020",16.3261943590814,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2021",16.3599674071244,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2022",16.4158538394638,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2023",16.4939851149952,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2024",16.567086475497,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2025",16.6499098621961,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2026",16.7394768709847,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2027",16.8290490159386,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2028",16.9211190681755,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",12.6110792529779,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",11.8395280167047,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",12.1938248756541,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.9522768202148,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.4754492378559,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",12.5639519936567,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.971796355364,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",12.62561030651,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",11.9554659498102,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.0075469079574,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.8393242225242,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.2129971088409,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.8154557463042,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",12.6725556621987,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",12.3916914544625,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",13.1505855885055,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",13.3748940556505,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.4889934419878,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",13.3276181841304,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",13.680978425363,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",14.2770139801853,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.2111228182716,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",15.1187071341976,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",15.0414103895383,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",15.2855381760988,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.8016358794195,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.2486751450485,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.0029841914053,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",16.9205122490068,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",16.9962765322175,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",17.0584350127062,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",17.1604327389292,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",17.267675643886,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",17.3662012586156,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",17.4712912670271,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",17.5827377393176,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",17.6943954691385,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2027",17.8109508451398,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2028",17.9331017792044,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.742924717658382,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.758946027019446,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.797088491282806,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.671836394105248,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.562897519937107,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.57628976814218,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.497273497538621,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.437980590914161,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.419624287520069,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.352247110158083,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.319752451139788,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.306738258914003,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.293580294764414,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.251973482107453,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.318880975152471,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.363833786102669,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.366504638208465,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.264263815958774,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.26731973707953,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.269955587785788,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.216454940333697,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.218176732014193,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.188131598254764,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.124601076805048,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.140003790333258,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.127247451501212,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.138095139931755,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.153187682914848,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.162635423823578,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.16104806457323,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.161571403969802,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.16143805177428,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.161508581127606,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.161446751878446,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.161356211374309,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.161362158207467,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.161361309689726,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.161424066766612,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.161472354142905,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1990",0.0000016308223181576,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.08384268411119,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.66685851305513,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",5.29228865898791,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",5.64822055262093,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.48163596928076,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.71253976545374,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",7.5866738040992,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.80746324331618,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",8.08289989811631,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.50817435628001,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.38001171630306,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.39484372652903,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",8.09703148680594,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.51912800451154,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",6.03608747934376,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.70800449677318,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.12687952772324,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.27830312095659,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",7.5009594252003,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",8.06860889958223,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.91854628135991,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",9.04782729988479,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.46048356971383,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",10.0094943529834,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",10.1466934113195,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",10.1750314167341,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.5843167680031,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.9040600174711,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",11.0347836121123,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",11.1088488240691,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",11.2046193657243,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",11.2835773579548,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",11.3815226454254,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",11.475768407985,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",11.5588877212967,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2026",11.6534054977651,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2027",11.7502922361568,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2028",11.8443917366883,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1990",0.0000018172020116613,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1991",9.93680559224785,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1992",13.3124596164902,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1993",13.4084959375413,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1994",13.8272971314905,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1995",14.3823322923387,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1996",15.3481880907461,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1997",15.1238374696496,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1998",14.9038881184626,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.0931314923631,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2000",15.9537325492695,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2001",16.5614697962256,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.0111292897234,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2003",20.873896526223,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.2813990301166,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2005",18.8529325537066,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2006",22.7081767247391,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2007",23.941985699989,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2008",24.1611035010324,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2009",23.4569912167155,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2010",24.3050073708904,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2011",23.3975751556594,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2012",24.225742451599,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2013",25.3992953062332,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2014",25.7816199915925,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2015",28.0465623467026,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2016",29.2072332322233,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2017",29.6017040842462,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2018",30.0615457546156,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2019",30.8206399658315,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2020",31.123820606916,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2021",31.0749359398423,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2022",31.0863809905374,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2023",31.1478060235893,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2024",31.1925742064716,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2025",31.2527270188189,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2026",31.3232428959908,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2027",31.3900383605494,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2028",31.4628756790763,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",5.56623156855921,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.74059413758036,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",7.52201541482116,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",7.81348636436551,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",7.81138152036599,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",8.50337458124678,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.08652600051693,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",8.49333301339123,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.48945246685733,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",9.2527319497056,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.62372450224676,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.5088123296474,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",10.8546547400069,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.5473543976526,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.43661397172563,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.8431427174459,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.6126329519588,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.4346464091791,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.3554545533441,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.0794336974156,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",13.2589648433923,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.2093968594035,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",14.2627786976506,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.4307293715273,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",16.1565768316062,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",17.066957502696,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",17.4632443221604,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.1956953741818,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.9906233290605,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",18.2311487228892,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",18.3836540467709,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",18.6011398348139,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",18.8349863699469,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",19.043830021194,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",19.2635971757063,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",19.484512553079,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2026",19.6968891925584,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2027",19.9119807663824,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2028",20.1315897907477,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.196058519030951,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.160186717201395,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.310367375181424,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.228547875522573,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.278542824480145,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.247154407030016,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.209373227741695,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.182963508993151,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.152250429010949,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.127518083153215,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.105873783110943,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.0901727835094661,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.104473818292788,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.100490513173373,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.108472903366937,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.109810984886894,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.105074179605919,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.104373310808159,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.102449168812431,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.0949356675842393,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.100605463047406,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.114794399194439,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.118052116966116,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.115559407561131,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.153399671863552,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.191051761035973,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.242057554229511,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.3155141453646,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.300974855760659,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.304235298684807,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.307515795096881,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.310823457278974,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.314165930832655,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.31754217680372,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.320948903149896,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.324385719640639,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.327855909086157,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.331368157741687,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.334934367685087,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1990",7.26109000564077,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1991",8.81498384096203,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1992",9.18207463760772,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1993",8.30997865946732,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.74069430069272,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1995",8.33446564649073,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.66646883712808,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1997",9.91071032516985,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1998",10.6756727641217,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.5767760290277,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.4752707831967,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2001",10.7332641621929,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.4960537423406,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.6892325168989,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.165839548052,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.4285843147521,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2006",9.78070453480477,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.4480071743649,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.9373950453454,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.2755670123047,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.69238108143644,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.79726840473995,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.78820368263672,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.36229707540952,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2014",8.97862302472614,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2015",8.62766060091595,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2016",8.83538822963006,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2017",8.86630743252477,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2018",8.85111892151298,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2019",8.77373567141306,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2020",8.73085238072356,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2021",8.71458117884002,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2022",8.69826269765283,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2023",8.73032191713485,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2024",8.77756084036985,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2025",8.78235201637966,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2026",8.82464450603097,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2027",8.84250578621271,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2028",8.86008554707143,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1990",7.21683459454484,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1991",7.75395491007438,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1992",7.67744380141871,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1993",7.46877345083473,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1994",8.01485148530933,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1995",7.84093697121052,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1996",7.56133728380603,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1997",7.78083553091089,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1998",8.22372046127311,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1999",8.42398890120066,
